Order_ID,Date,City,Vehicle_Type,Weather_Condition,Distance_km,Estimated_Time_min,Actual_Time_min,Delivery_Cost,Customer_Rating,Delivery_Delay,Delivery_Efficiency,Delivery_Cost_Efficiency,Distance by bins
ORD14574,09-26-2025,Delhi,Petrol Bike,RAINY,12.80,61,84,178,1,23,LONG DELAY,13.91,10+ km
ORD14575,09-11-2025,Bengaluru,Bicycle,TRAFFIC,2.20,18,18,22,5,0,ON TIME,10.00,0-5 km
ORD14576,11-11-2025,Mumbai,Petrol Bike,TRAFFIC,6.50,36,45,65,4,9,SLIGHT DELAY,10.00,5-10 km
ORD14577,06-10-2025,Mumbai,EV Scooter,CLEAR,8.30,43,58,83,4,15,SLIGHT DELAY,10.00,5-10 km
ORD14578,01-04-2026,Delhi,EV Scooter,TRAFFIC,3.60,24,29,36,4,5,SLIGHT DELAY,10.00,0-5 km
ORD14579,31-10-2025,Delhi,Bicycle,RAINY,8.50,44,72,135,1,28,LONG DELAY,15.88,5-10 km
ORD14580,23-10-2025,Bengaluru,EV Scooter,TRAFFIC,8.60,44,65,136,NULL,21,LONG DELAY,15.81,5-10 km
ORD14581,01-28-2026,Delhi,EV Scooter,CLEAR,8.90,45,999,139,2,954,LONG DELAY,15.62,5-10 km
ORD14582,02-16-2026,Delhi,EV Scooter,CLEAR,13.50,64,80,185,1,16,LONG DELAY,13.70,10+ km
ORD14583,01-19-2026,Delhi,Bicycle,CLEAR,9.50,48,64,145,1,16,LONG DELAY,15.26,5-10 km
ORD14584,02-02-2026,Delhi,Bicycle,CLEAR,8.20,42,63,132,2,21,LONG DELAY,16.10,5-10 km
ORD14585,07-12-2025,Mumbai,Petrol Bike,CLEAR,6.80,37,38,68,5,1,SLIGHT DELAY,10.00,5-10 km
ORD14586,03-01-2026,Bengaluru,Bicycle,TRAFFIC,11.00,54,78,160,2,24,LONG DELAY,14.55,10+ km
ORD14587,11-09-2025,Delhi,Bicycle,TRAFFIC,14.00,66,83,190,1,17,LONG DELAY,13.57,10+ km
ORD14588,12-23-2025,Mumbai,EV Scooter,RAINY,1.50,16,53,65,NULL,37,LONG DELAY,43.33,0-5 km
ORD14589,07-11-2025,Delhi,Bicycle,CLEAR,8.60,44,71,136,2,27,LONG DELAY,15.81,5-10 km
ORD14590,25-01-2026,Mumbai,EV Scooter,TRAFFIC,1.90,17,20,19,NULL,3,SLIGHT DELAY,10.00,0-5 km
ORD14591,02-07-2026,Delhi,Bicycle,RAINY,4.00,26,26,40,4,0,ON TIME,10.00,0-5 km
ORD14592,11-14-2025,Bengaluru,Petrol Bike,TRAFFIC,10.60,52,73,156,1,21,LONG DELAY,14.72,10+ km
ORD14593,01-02-2026,Bengaluru,EV Scooter,CLEAR,4.40,27,32,44,5,5,SLIGHT DELAY,10.00,0-5 km
ORD14594,10-16-2025,Delhi,EV Scooter,RAINY,5.10,30,69,101,2,39,LONG DELAY,19.80,5-10 km
ORD14595,19-10-2025,Mumbai,Bicycle,CLEAR,9.00,46,63,140,2,17,LONG DELAY,15.56,5-10 km
ORD14596,29-12-2025,Mumbai,Petrol Bike,CLEAR,2.30,19,15,23,5,-4,ON TIME,10.00,0-5 km
ORD14597,01-02-2026,Bengaluru,EV Scooter,CLEAR,14.70,68,84,197,2,16,LONG DELAY,13.40,10+ km
ORD14598,02-27-2026,Bengaluru,EV Scooter,CLEAR,NULL,56,80,167,2,24,LONG DELAY,NULL,Unknown
ORD14599,12-05-2025,Bengaluru,Petrol Bike,RAINY,7.10,38,38,71,5,0,ON TIME,10.00,5-10 km
ORD14600,22-01-2026,Delhi,EV Scooter,RAINY,3.70,24,44,87,2,20,LONG DELAY,23.51,0-5 km
ORD14601,09-08-2025,Delhi,Petrol Bike,RAINY,1.10,14,15,11,4,1,SLIGHT DELAY,10.00,0-5 km
ORD14602,02-13-2026,Mumbai,Petrol Bike,TRAFFIC,7.90,41,44,79,5,3,SLIGHT DELAY,10.00,5-10 km
ORD14603,09-30-2025,Bengaluru,Bicycle,RAINY,3.20,22,18,32,5,-4,ON TIME,10.00,0-5 km
ORD14604,12-21-2025,Mumbai,Petrol Bike,TRAFFIC,8.70,44,71,137,1,27,LONG DELAY,15.75,5-10 km
ORD14605,01-11-2025,Mumbai,Bicycle,RAINY,12.90,61,87,179,1,26,LONG DELAY,13.88,10+ km
ORD14606,10-24-2025,Bengaluru,Bicycle,TRAFFIC,7.70,40,47,77,4,7,SLIGHT DELAY,10.00,5-10 km
ORD14607,01-01-2026,Mumbai,Petrol Bike,TRAFFIC,14.20,66,87,192,1,21,LONG DELAY,13.52,10+ km
ORD14608,20-10-2025,Mumbai,Petrol Bike,RAINY,8.00,42,50,80,5,8,SLIGHT DELAY,10.00,5-10 km
ORD14609,11-12-2025,Bengaluru,EV Scooter,RAINY,10.60,52,72,156,2,20,LONG DELAY,14.72,10+ km
ORD14610,15-10-2025,Bengaluru,Petrol Bike,RAINY,4.70,28,36,47,5,8,SLIGHT DELAY,10.00,0-5 km
ORD14611,28-11-2025,Bengaluru,EV Scooter,RAINY,13.50,64,105,185,1,41,LONG DELAY,13.70,10+ km
ORD14612,01-02-2026,Mumbai,Bicycle,TRAFFIC,10.30,51,79,153,2,28,LONG DELAY,14.85,10+ km
ORD14613,09-14-2025,Bengaluru,Petrol Bike,CLEAR,12.20,58,84,172,NULL,26,LONG DELAY,14.10,10+ km
ORD14614,02-24-2026,Delhi,EV Scooter,RAINY,6.40,35,57,114,2,22,LONG DELAY,17.81,5-10 km
ORD14615,10-10-2025,Delhi,Bicycle,RAINY,11.10,54,83,161,1,29,LONG DELAY,14.50,10+ km
ORD14616,18-01-2026,Bengaluru,EV Scooter,RAINY,12.20,58,92,172,1,34,LONG DELAY,14.10,10+ km
ORD14617,09-22-2025,Mumbai,Bicycle,CLEAR,1.40,15,18,14,5,3,SLIGHT DELAY,10.00,0-5 km
ORD14618,03-11-2025,Delhi,EV Scooter,RAINY,8.80,45,72,138,1,27,LONG DELAY,15.68,5-10 km
ORD14619,09-17-2025,Delhi,Bicycle,RAINY,6.80,37,40,68,4,3,SLIGHT DELAY,10.00,5-10 km
ORD14620,01-11-2026,Mumbai,EV Scooter,RAINY,9.10,46,91,141,2,45,LONG DELAY,15.49,5-10 km
ORD14621,31-12-2025,Delhi,EV Scooter,TRAFFIC,1.70,16,15,17,5,-1,ON TIME,10.00,0-5 km
ORD14622,02-05-2026,Mumbai,EV Scooter,TRAFFIC,6.60,36,31,66,4,-5,ON TIME,10.00,5-10 km
ORD14623,10-08-2025,Mumbai,Petrol Bike,TRAFFIC,11.10,54,79,161,2,25,LONG DELAY,14.50,10+ km
ORD14624,11-16-2025,Bengaluru,EV Scooter,RAINY,11.20,54,95,162,1,41,LONG DELAY,14.46,10+ km
ORD14625,11-18-2025,Delhi,Bicycle,CLEAR,9.20,46,63,142,1,17,LONG DELAY,15.43,5-10 km
ORD14626,11-27-2025,Bengaluru,Bicycle,RAINY,2.10,18,25,21,5,7,SLIGHT DELAY,10.00,0-5 km
ORD14627,02-19-2026,Bengaluru,Petrol Bike,CLEAR,1.00,14,23,10,4,9,SLIGHT DELAY,10.00,0-5 km
ORD14628,10-11-2025,Mumbai,EV Scooter,TRAFFIC,4.40,27,36,44,4,9,SLIGHT DELAY,10.00,0-5 km
ORD14629,01-15-2026,Bengaluru,Bicycle,RAINY,2.10,18,14,21,4,-4,ON TIME,10.00,0-5 km
ORD14630,02-17-2026,Delhi,Petrol Bike,RAINY,7.30,39,47,73,4,8,SLIGHT DELAY,10.00,5-10 km
ORD14631,16-01-2026,Mumbai,Petrol Bike,RAINY,11.70,56,84,167,NULL,28,LONG DELAY,14.27,10+ km
ORD14632,02-18-2026,Bengaluru,Petrol Bike,RAINY,14.20,66,87,192,NULL,21,LONG DELAY,13.52,10+ km
ORD14633,08-11-2025,Delhi,Petrol Bike,TRAFFIC,1.30,15,23,13,5,8,SLIGHT DELAY,10.00,0-5 km
ORD14634,02-14-2026,Bengaluru,Petrol Bike,RAINY,13.60,64,89,186,2,25,LONG DELAY,13.68,10+ km
ORD14635,22-12-2025,Bengaluru,EV Scooter,RAINY,12.30,59,101,173,2,42,LONG DELAY,14.07,10+ km
ORD14636,04-10-2025,Mumbai,Petrol Bike,RAINY,9.40,47,75,144,2,28,LONG DELAY,15.32,5-10 km
ORD14637,12-05-2025,Delhi,EV Scooter,CLEAR,12.20,58,73,122,5,15,SLIGHT DELAY,10.00,10+ km
ORD14638,06-12-2025,Bengaluru,Bicycle,TRAFFIC,5.90,33,33,59,4,0,ON TIME,10.00,5-10 km
ORD14639,02-09-2025,Mumbai,Petrol Bike,RAINY,14.00,66,81,140,5,15,SLIGHT DELAY,10.00,10+ km
ORD14640,02-11-2026,Mumbai,EV Scooter,TRAFFIC,10.10,50,75,151,1,25,LONG DELAY,14.95,10+ km
ORD14641,02-09-2026,Bengaluru,Bicycle,RAINY,5.80,33,32,58,4,-1,ON TIME,10.00,5-10 km
ORD14642,10-01-2025,Mumbai,Petrol Bike,CLEAR,10.60,52,67,106,4,15,SLIGHT DELAY,10.00,10+ km
ORD14643,31-10-2025,Bengaluru,EV Scooter,RAINY,9.10,46,77,141,1,31,LONG DELAY,15.49,5-10 km
ORD14644,24-12-2025,Delhi,EV Scooter,CLEAR,5.00,30,30,50,5,0,ON TIME,10.00,0-5 km
ORD14645,09-26-2025,Mumbai,EV Scooter,CLEAR,12.10,58,86,171,2,28,LONG DELAY,14.13,10+ km
ORD14646,10-09-2025,Bengaluru,EV Scooter,TRAFFIC,1.30,15,21,13,NULL,6,SLIGHT DELAY,10.00,0-5 km
ORD14647,22-10-2025,Mumbai,EV Scooter,RAINY,3.20,22,50,82,2,28,LONG DELAY,25.63,0-5 km
ORD14648,02-10-2026,Mumbai,Petrol Bike,TRAFFIC,8.50,44,71,135,2,27,LONG DELAY,15.88,5-10 km
ORD14649,01-10-2025,Delhi,Bicycle,RAINY,1.10,14,9,11,4,-5,ON TIME,10.00,0-5 km
ORD14650,23-12-2025,Mumbai,Bicycle,RAINY,7.80,41,999,128,1,958,LONG DELAY,16.41,5-10 km
ORD14651,11-23-2025,Delhi,Bicycle,RAINY,4.10,26,34,41,4,8,SLIGHT DELAY,10.00,0-5 km
ORD14652,31-10-2025,Bengaluru,EV Scooter,RAINY,4.90,29,64,99,2,35,LONG DELAY,20.20,0-5 km
ORD14653,09-11-2025,Bengaluru,EV Scooter,CLEAR,13.40,63,80,184,2,17,LONG DELAY,13.73,10+ km
ORD14654,01-06-2026,Bengaluru,Bicycle,RAINY,9.80,49,70,148,1,21,LONG DELAY,15.10,5-10 km
ORD14655,01-29-2026,Mumbai,EV Scooter,CLEAR,14.40,67,93,194,1,26,LONG DELAY,13.47,10+ km
ORD14656,12-04-2025,Bengaluru,Petrol Bike,RAINY,2.40,19,20,24,4,1,SLIGHT DELAY,10.00,0-5 km
ORD14657,10-20-2025,Delhi,Bicycle,RAINY,4.80,29,36,48,4,7,SLIGHT DELAY,10.00,0-5 km
ORD14658,17-01-2026,Mumbai,Petrol Bike,RAINY,12.90,61,85,179,2,24,LONG DELAY,13.88,10+ km
ORD14659,26-12-2025,Mumbai,Petrol Bike,RAINY,4.20,26,36,42,5,10,SLIGHT DELAY,10.00,0-5 km
ORD14660,28-11-2025,Delhi,Bicycle,TRAFFIC,2.20,18,28,22,4,10,SLIGHT DELAY,10.00,0-5 km
ORD14661,10-13-2025,Mumbai,Petrol Bike,RAINY,6.90,37,32,69,4,-5,ON TIME,10.00,5-10 km
ORD14662,09-12-2025,Bengaluru,Petrol Bike,TRAFFIC,13.10,62,80,181,1,18,LONG DELAY,13.82,10+ km
ORD14663,09-23-2025,Mumbai,Petrol Bike,TRAFFIC,5.30,31,37,53,5,6,SLIGHT DELAY,10.00,5-10 km
ORD14664,02-24-2026,Bengaluru,Petrol Bike,RAINY,8.00,42,50,80,5,8,SLIGHT DELAY,10.00,5-10 km
ORD14665,02-13-2026,Mumbai,EV Scooter,RAINY,13.60,64,105,186,2,41,LONG DELAY,13.68,10+ km
ORD14666,14-10-2025,Mumbai,Bicycle,RAINY,5.70,32,37,57,4,5,SLIGHT DELAY,10.00,5-10 km
ORD14667,15-01-2026,Delhi,Bicycle,TRAFFIC,6.20,34,36,62,4,2,SLIGHT DELAY,10.00,5-10 km
ORD14668,01-08-2026,Delhi,EV Scooter,RAINY,14.70,68,105,197,1,37,LONG DELAY,13.40,10+ km
ORD14669,12-25-2025,Delhi,Petrol Bike,RAINY,5.00,30,40,50,4,10,SLIGHT DELAY,10.00,0-5 km
ORD14670,09-21-2025,Bengaluru,Petrol Bike,TRAFFIC,NULL,18,28,22,4,10,SLIGHT DELAY,NULL,Unknown
ORD14671,09-14-2025,Mumbai,EV Scooter,TRAFFIC,1.90,17,21,19,5,4,SLIGHT DELAY,10.00,0-5 km
ORD14672,09-17-2025,Delhi,Bicycle,CLEAR,1.30,15,11,13,4,-4,ON TIME,10.00,0-5 km
ORD14673,02-23-2026,Delhi,EV Scooter,RAINY,12.50,60,999,175,NULL,939,LONG DELAY,14.00,10+ km
ORD14674,11-03-2025,Delhi,Bicycle,RAINY,2.50,20,17,25,5,-3,ON TIME,10.00,0-5 km
ORD14675,11-03-2025,Delhi,Petrol Bike,RAINY,5.50,32,29,55,5,-3,ON TIME,10.00,5-10 km
ORD14676,09-26-2025,Delhi,Bicycle,RAINY,3.90,25,32,39,5,7,SLIGHT DELAY,10.00,0-5 km
ORD14677,02-09-2026,Bengaluru,Petrol Bike,TRAFFIC,11.40,55,73,164,1,18,LONG DELAY,14.39,10+ km
ORD14678,10-28-2025,Bengaluru,Bicycle,TRAFFIC,5.90,33,31,59,5,-2,ON TIME,10.00,5-10 km
ORD14679,12-06-2025,Delhi,Bicycle,CLEAR,6.40,35,35,64,5,0,ON TIME,10.00,5-10 km
ORD14680,01-07-2026,Mumbai,Bicycle,TRAFFIC,6.00,34,38,60,5,4,SLIGHT DELAY,10.00,5-10 km
ORD14681,02-17-2026,Mumbai,Petrol Bike,TRAFFIC,7.10,38,39,71,NULL,1,SLIGHT DELAY,10.00,5-10 km
ORD14682,09-09-2025,Mumbai,Bicycle,RAINY,3.70,24,26,37,4,2,SLIGHT DELAY,10.00,0-5 km
ORD14683,11-12-2025,Delhi,Bicycle,RAINY,7.10,38,45,71,5,7,SLIGHT DELAY,10.00,5-10 km
ORD14684,04-12-2025,Mumbai,EV Scooter,RAINY,3.20,22,56,82,NULL,34,LONG DELAY,25.63,0-5 km
ORD14685,02-11-2026,Delhi,Petrol Bike,RAINY,12.20,58,73,122,4,15,SLIGHT DELAY,10.00,10+ km
ORD14686,11-25-2025,Delhi,Petrol Bike,TRAFFIC,9.70,48,69,147,1,21,LONG DELAY,15.15,5-10 km
ORD14687,12-22-2025,Mumbai,Bicycle,CLEAR,12.70,60,75,127,4,15,SLIGHT DELAY,10.00,10+ km
ORD14688,18-11-2025,Bengaluru,Bicycle,TRAFFIC,5.30,31,999,103,2,968,LONG DELAY,19.43,5-10 km
ORD14689,02-10-2025,Mumbai,EV Scooter,RAINY,9.50,48,88,145,1,40,LONG DELAY,15.26,5-10 km
ORD14690,09-13-2025,Bengaluru,EV Scooter,TRAFFIC,14.10,66,93,191,1,27,LONG DELAY,13.55,10+ km
ORD14691,01-22-2026,Bengaluru,EV Scooter,RAINY,3.00,22,45,80,2,23,LONG DELAY,26.67,0-5 km
ORD14692,06-02-2026,Mumbai,EV Scooter,TRAFFIC,NULL,20,23,26,4,3,SLIGHT DELAY,NULL,Unknown
ORD14693,09-21-2025,Delhi,Bicycle,CLEAR,NULL,22,19,31,NULL,-3,ON TIME,NULL,Unknown
ORD14694,11-19-2025,Delhi,Bicycle,CLEAR,7.60,40,44,76,5,4,SLIGHT DELAY,10.00,5-10 km
ORD14695,11-28-2025,Bengaluru,EV Scooter,RAINY,14.40,67,93,194,1,26,LONG DELAY,13.47,10+ km
ORD14696,11-17-2025,Bengaluru,Petrol Bike,TRAFFIC,6.70,36,31,67,4,-5,ON TIME,10.00,5-10 km
ORD14697,01-09-2026,Bengaluru,EV Scooter,TRAFFIC,NULL,66,89,191,2,23,LONG DELAY,NULL,Unknown
ORD14698,24-01-2026,Bengaluru,EV Scooter,TRAFFIC,4.60,28,23,46,5,-5,ON TIME,10.00,0-5 km
ORD14699,02-21-2026,Mumbai,Bicycle,CLEAR,12.50,60,81,175,2,21,LONG DELAY,14.00,10+ km
ORD14700,11-10-2025,Mumbai,Petrol Bike,CLEAR,10.60,52,77,156,1,25,LONG DELAY,14.72,10+ km
ORD14701,11-29-2025,Bengaluru,Bicycle,RAINY,1.50,16,23,15,5,7,SLIGHT DELAY,10.00,0-5 km
ORD14702,09-26-2025,Bengaluru,EV Scooter,TRAFFIC,2.20,18,14,22,4,-4,ON TIME,10.00,0-5 km
ORD14703,11-11-2025,Bengaluru,Bicycle,RAINY,11.60,56,71,116,4,15,SLIGHT DELAY,10.00,10+ km
ORD14704,03-02-2026,Mumbai,EV Scooter,RAINY,8.90,45,88,139,2,43,LONG DELAY,15.62,5-10 km
ORD14705,27-10-2025,Mumbai,Petrol Bike,RAINY,7.90,41,39,79,4,-2,ON TIME,10.00,5-10 km
ORD14706,28-09-2025,Delhi,Bicycle,RAINY,1.00,14,9,10,4,-5,ON TIME,10.00,0-5 km
ORD14707,02-15-2026,Bengaluru,Petrol Bike,CLEAR,6.80,37,34,68,NULL,-3,ON TIME,10.00,5-10 km
ORD14708,22-09-2025,Bengaluru,Bicycle,RAINY,4.30,27,32,43,4,5,SLIGHT DELAY,10.00,0-5 km
ORD14709,05-12-2025,Mumbai,EV Scooter,TRAFFIC,11.10,54,78,161,1,24,LONG DELAY,14.50,10+ km
ORD14710,25-02-2026,Bengaluru,EV Scooter,RAINY,12.10,58,99,171,2,41,LONG DELAY,14.13,10+ km
ORD14711,02-04-2026,Bengaluru,Bicycle,RAINY,5.10,30,37,51,4,7,SLIGHT DELAY,10.00,5-10 km
ORD14712,02-01-2026,Bengaluru,Bicycle,TRAFFIC,12.90,61,85,179,2,24,LONG DELAY,13.88,10+ km
ORD14713,12-10-2025,Bengaluru,EV Scooter,RAINY,3.20,22,55,82,1,33,LONG DELAY,25.63,0-5 km
ORD14714,10-11-2025,Bengaluru,Petrol Bike,RAINY,NULL,70,100,200,2,30,LONG DELAY,NULL,Unknown
ORD14715,11-06-2025,Delhi,EV Scooter,TRAFFIC,6.90,37,38,69,5,1,SLIGHT DELAY,10.00,5-10 km
ORD14716,09-09-2025,Bengaluru,EV Scooter,RAINY,4.00,26,64,90,2,38,LONG DELAY,22.50,0-5 km
ORD14717,30-10-2025,Bengaluru,EV Scooter,RAINY,5.50,32,52,105,2,20,LONG DELAY,19.09,5-10 km
ORD14718,11-07-2025,Delhi,Bicycle,CLEAR,11.40,55,84,164,1,29,LONG DELAY,14.39,10+ km
ORD14719,09-27-2025,Bengaluru,EV Scooter,CLEAR,5.20,30,39,52,5,9,SLIGHT DELAY,10.00,5-10 km
ORD14720,11-12-2025,Mumbai,EV Scooter,TRAFFIC,2.60,20,20,26,NULL,0,ON TIME,10.00,0-5 km
ORD14721,19-01-2026,Bengaluru,Bicycle,CLEAR,8.10,42,57,81,4,15,SLIGHT DELAY,10.00,5-10 km
ORD14722,17-10-2025,Bengaluru,Bicycle,RAINY,6.00,34,999,110,2,965,LONG DELAY,18.33,5-10 km
ORD14723,11-28-2025,Mumbai,Bicycle,CLEAR,4.00,26,26,40,4,0,ON TIME,10.00,0-5 km
ORD14724,03-09-2025,Bengaluru,EV Scooter,CLEAR,12.10,58,78,171,1,20,LONG DELAY,14.13,10+ km
ORD14725,01-25-2026,Mumbai,Bicycle,RAINY,5.70,32,35,57,4,3,SLIGHT DELAY,10.00,5-10 km
ORD14726,16-11-2025,Bengaluru,Bicycle,TRAFFIC,7.60,40,999,126,1,959,LONG DELAY,16.58,5-10 km
ORD14727,09-13-2025,Mumbai,Petrol Bike,RAINY,5.10,30,25,51,5,-5,ON TIME,10.00,5-10 km
ORD14728,20-02-2026,Bengaluru,EV Scooter,RAINY,2.20,18,43,72,2,25,LONG DELAY,32.73,0-5 km
ORD14729,09-06-2025,Mumbai,Bicycle,TRAFFIC,14.50,68,92,195,1,24,LONG DELAY,13.45,10+ km
ORD14730,01-28-2026,Bengaluru,Petrol Bike,RAINY,12.70,60,90,177,2,30,LONG DELAY,13.94,10+ km
ORD14731,09-06-2025,Bengaluru,Petrol Bike,TRAFFIC,8.10,42,63,131,1,21,LONG DELAY,16.17,5-10 km
ORD14732,02-24-2026,Delhi,Petrol Bike,TRAFFIC,2.00,18,22,20,4,4,SLIGHT DELAY,10.00,0-5 km
ORD14733,01-24-2026,Bengaluru,Bicycle,RAINY,12.20,58,75,172,NULL,17,LONG DELAY,14.10,10+ km
ORD14734,09-23-2025,Bengaluru,Bicycle,CLEAR,4.30,27,28,43,5,1,SLIGHT DELAY,10.00,0-5 km
ORD14735,30-12-2025,Bengaluru,EV Scooter,RAINY,11.50,56,78,165,2,22,LONG DELAY,14.35,10+ km
ORD14736,09-29-2025,Delhi,Petrol Bike,RAINY,8.60,44,60,136,2,16,LONG DELAY,15.81,5-10 km
ORD14737,30-09-2025,Delhi,Bicycle,RAINY,9.60,48,66,146,2,18,LONG DELAY,15.21,5-10 km
ORD14738,10-01-2025,Bengaluru,Petrol Bike,TRAFFIC,NULL,37,35,69,5,-2,ON TIME,NULL,Unknown
ORD14739,09-01-2025,Mumbai,Bicycle,CLEAR,13.50,64,999,185,1,935,LONG DELAY,13.70,10+ km
ORD14740,31-10-2025,Bengaluru,Petrol Bike,RAINY,2.10,18,16,21,5,-2,ON TIME,10.00,0-5 km
ORD14741,12-25-2025,Bengaluru,Petrol Bike,RAINY,6.60,36,32,66,5,-4,ON TIME,10.00,5-10 km
ORD14742,01-15-2026,Bengaluru,EV Scooter,RAINY,NULL,48,69,146,NULL,21,LONG DELAY,NULL,Unknown
ORD14743,01-29-2026,Mumbai,Bicycle,CLEAR,9.40,47,68,144,NULL,21,LONG DELAY,15.32,5-10 km
ORD14744,10-14-2025,Mumbai,Petrol Bike,CLEAR,11.70,56,78,167,1,22,LONG DELAY,14.27,10+ km
ORD14745,24-01-2026,Mumbai,Petrol Bike,CLEAR,8.20,42,58,132,1,16,LONG DELAY,16.10,5-10 km
ORD14746,26-09-2025,Delhi,Petrol Bike,RAINY,12.60,60,75,126,5,15,SLIGHT DELAY,10.00,10+ km
ORD14747,02-24-2026,Mumbai,EV Scooter,RAINY,2.20,18,49,72,2,31,LONG DELAY,32.73,0-5 km
ORD14748,01-23-2026,Bengaluru,Petrol Bike,CLEAR,12.10,58,86,171,NULL,28,LONG DELAY,14.13,10+ km
ORD14749,02-09-2026,Delhi,Petrol Bike,RAINY,3.50,24,21,35,NULL,-3,ON TIME,10.00,0-5 km
ORD14750,13-01-2026,Delhi,Petrol Bike,RAINY,4.50,28,28,45,NULL,0,ON TIME,10.00,0-5 km
ORD14751,02-07-2026,Bengaluru,Bicycle,TRAFFIC,7.50,40,38,75,4,-2,ON TIME,10.00,5-10 km
ORD14752,11-08-2025,Bengaluru,Petrol Bike,TRAFFIC,7.10,38,33,71,4,-5,ON TIME,10.00,5-10 km
ORD14753,12-23-2025,Bengaluru,Petrol Bike,CLEAR,3.60,24,27,36,5,3,SLIGHT DELAY,10.00,0-5 km
ORD14754,02-18-2026,Bengaluru,EV Scooter,TRAFFIC,1.90,17,12,19,NULL,-5,ON TIME,10.00,0-5 km
ORD14755,09-06-2025,Delhi,Petrol Bike,RAINY,13.00,62,90,180,2,28,LONG DELAY,13.85,10+ km
ORD14756,29-11-2025,Delhi,Bicycle,TRAFFIC,12.40,59,80,174,1,21,LONG DELAY,14.03,10+ km
ORD14757,12-12-2025,Delhi,EV Scooter,RAINY,10.00,50,999,150,1,949,LONG DELAY,15.00,5-10 km
ORD14758,01-02-2026,Mumbai,EV Scooter,TRAFFIC,13.90,65,91,189,1,26,LONG DELAY,13.60,10+ km
ORD14759,12-31-2025,Bengaluru,Petrol Bike,RAINY,5.60,32,40,56,4,8,SLIGHT DELAY,10.00,5-10 km
ORD14760,27-12-2025,Delhi,Petrol Bike,TRAFFIC,3.40,23,25,34,NULL,2,SLIGHT DELAY,10.00,0-5 km
ORD14761,24-12-2025,Mumbai,Petrol Bike,RAINY,8.10,42,63,131,1,21,LONG DELAY,16.17,5-10 km
ORD14762,11-06-2025,Delhi,Petrol Bike,CLEAR,2.20,18,17,22,4,-1,ON TIME,10.00,0-5 km
ORD14763,14-09-2025,Delhi,Bicycle,RAINY,1.60,16,23,16,NULL,7,SLIGHT DELAY,10.00,0-5 km
ORD14764,05-12-2025,Bengaluru,EV Scooter,RAINY,6.70,36,78,117,2,42,LONG DELAY,17.46,5-10 km
ORD14765,01-21-2026,Bengaluru,EV Scooter,CLEAR,11.90,57,80,169,1,23,LONG DELAY,14.20,10+ km
ORD14766,09-10-2025,Bengaluru,Bicycle,TRAFFIC,4.50,28,37,45,4,9,SLIGHT DELAY,10.00,0-5 km
ORD14767,13-09-2025,Bengaluru,EV Scooter,CLEAR,7.10,38,34,71,4,-4,ON TIME,10.00,5-10 km
ORD14768,02-27-2026,Delhi,Petrol Bike,RAINY,7.90,41,38,79,5,-3,ON TIME,10.00,5-10 km
ORD14769,18-01-2026,Delhi,EV Scooter,RAINY,1.20,14,54,62,1,40,LONG DELAY,51.67,0-5 km
ORD14770,02-26-2026,Delhi,Petrol Bike,TRAFFIC,13.50,64,91,185,2,27,LONG DELAY,13.70,10+ km
ORD14771,12-25-2025,Bengaluru,Petrol Bike,CLEAR,11.50,56,72,165,2,16,LONG DELAY,14.35,10+ km
ORD14772,12-23-2025,Bengaluru,Bicycle,RAINY,3.90,25,20,39,5,-5,ON TIME,10.00,0-5 km
ORD14773,25-12-2025,Mumbai,Petrol Bike,RAINY,14.80,69,90,198,2,21,LONG DELAY,13.38,10+ km
ORD14774,02-07-2026,Delhi,Bicycle,RAINY,13.80,65,82,188,1,17,LONG DELAY,13.62,10+ km
ORD14775,02-05-2026,Mumbai,EV Scooter,CLEAR,6.90,37,47,69,4,10,SLIGHT DELAY,10.00,5-10 km
ORD14776,09-30-2025,Bengaluru,Petrol Bike,RAINY,2.10,18,15,21,4,-3,ON TIME,10.00,0-5 km
ORD14777,10-12-2025,Delhi,Petrol Bike,RAINY,10.10,50,66,151,2,16,LONG DELAY,14.95,10+ km
ORD14778,12-12-2025,Bengaluru,EV Scooter,RAINY,8.70,44,83,137,1,39,LONG DELAY,15.75,5-10 km
ORD14779,14-01-2026,Mumbai,EV Scooter,CLEAR,3.30,23,24,33,4,1,SLIGHT DELAY,10.00,0-5 km
ORD14780,02-01-2026,Delhi,Petrol Bike,RAINY,7.50,40,47,75,5,7,SLIGHT DELAY,10.00,5-10 km
ORD14781,01-20-2026,Bengaluru,Petrol Bike,RAINY,11.70,56,76,167,2,20,LONG DELAY,14.27,10+ km
ORD14782,11-06-2025,Delhi,EV Scooter,CLEAR,6.70,36,39,67,4,3,SLIGHT DELAY,10.00,5-10 km
ORD14783,10-25-2025,Bengaluru,Bicycle,RAINY,9.90,49,73,149,2,24,LONG DELAY,15.05,5-10 km
ORD14784,02-18-2026,Mumbai,Bicycle,RAINY,5.20,30,35,52,4,5,SLIGHT DELAY,10.00,5-10 km
ORD14785,02-06-2026,Bengaluru,Petrol Bike,RAINY,6.30,35,31,63,4,-4,ON TIME,10.00,5-10 km
ORD14786,10-04-2025,Delhi,Petrol Bike,TRAFFIC,2.60,20,19,26,5,-1,ON TIME,10.00,0-5 km
ORD14787,02-11-2026,Bengaluru,Bicycle,CLEAR,12.70,60,89,177,2,29,LONG DELAY,13.94,10+ km
